,date,Appliances,lights
735,2016-01-16 19:30:00,340,10
736,2016-01-16 19:40:00,290,20
737,2016-01-16 19:50:00,230,40
738,2016-01-16 20:00:00,120,30
739,2016-01-16 20:10:00,110,40
740,2016-01-16 20:20:00,100,40
741,2016-01-16 20:30:00,110,40
742,2016-01-16 20:40:00,130,40
743,2016-01-16 20:50:00,140,30
744,2016-01-16 21:00:00,110,30
745,2016-01-16 21:10:00,100,20
746,2016-01-16 21:20:00,100,30
747,2016-01-16 21:30:00,110,20
748,2016-01-16 21:40:00,110,20
749,2016-01-16 21:50:00,190,20
750,2016-01-16 22:00:00,450,20
751,2016-01-16 22:10:00,210,20
752,2016-01-16 22:20:00,100,30
753,2016-01-16 22:30:00,90,20
754,2016-01-16 22:40:00,90,20
755,2016-01-16 22:50:00,80,20
756,2016-01-16 23:00:00,70,20
757,2016-01-16 23:10:00,70,10
758,2016-01-16 23:20:00,70,10
759,2016-01-16 23:30:00,60,0
760,2016-01-16 23:40:00,30,0
761,2016-01-16 23:50:00,30,0
762,2016-01-17 00:00:00,30,0
763,2016-01-17 00:10:00,40,0
764,2016-01-17 00:20:00,50,0
765,2016-01-17 00:30:00,60,0
766,2016-01-17 00:40:00,50,0
767,2016-01-17 00:50:00,50,0
768,2016-01-17 01:00:00,50,0
769,2016-01-17 01:10:00,50,0
770,2016-01-17 01:20:00,50,0
771,2016-01-17 01:30:00,50,0
772,2016-01-17 01:40:00,50,0
773,2016-01-17 01:50:00,60,0
774,2016-01-17 02:00:00,50,0
775,2016-01-17 02:10:00,60,0
776,2016-01-17 02:20:00,50,0
777,2016-01-17 02:30:00,40,0
778,2016-01-17 02:40:00,30,0
779,2016-01-17 02:50:00,30,0
780,2016-01-17 03:00:00,30,0
781,2016-01-17 03:10:00,60,0
782,2016-01-17 03:20:00,50,0
783,2016-01-17 03:30:00,60,0
784,2016-01-17 03:40:00,50,0
785,2016-01-17 03:50:00,50,0
786,2016-01-17 04:00:00,50,0
787,2016-01-17 04:10:00,40,0
788,2016-01-17 04:20:00,60,0
789,2016-01-17 04:30:00,50,0
790,2016-01-17 04:40:00,60,0
791,2016-01-17 04:50:00,50,0
792,2016-01-17 05:00:00,50,0
793,2016-01-17 05:10:00,40,0
794,2016-01-17 05:20:00,50,0
795,2016-01-17 05:30:00,50,0
796,2016-01-17 05:40:00,30,0
797,2016-01-17 05:50:00,40,0
798,2016-01-17 06:00:00,30,0
799,2016-01-17 06:10:00,50,0
800,2016-01-17 06:20:00,50,0
801,2016-01-17 06:30:00,40,0
802,2016-01-17 06:40:00,50,0
803,2016-01-17 06:50:00,50,0
804,2016-01-17 07:00:00,170,0
805,2016-01-17 07:10:00,400,0
806,2016-01-17 07:20:00,390,10
807,2016-01-17 07:30:00,370,10
808,2016-01-17 07:40:00,390,10
809,2016-01-17 07:50:00,370,10
810,2016-01-17 08:00:00,380,10
811,2016-01-17 08:10:00,100,10
812,2016-01-17 08:20:00,90,20
813,2016-01-17 08:30:00,470,10
814,2016-01-17 08:40:00,320,0
815,2016-01-17 08:50:00,270,0
816,2016-01-17 09:00:00,260,0
817,2016-01-17 09:10:00,230,0
818,2016-01-17 09:20:00,470,10
819,2016-01-17 09:30:00,400,0
820,2016-01-17 09:40:00,290,0
821,2016-01-17 09:50:00,100,0
822,2016-01-17 10:00:00,90,0
823,2016-01-17 10:10:00,90,0
824,2016-01-17 10:20:00,90,0
825,2016-01-17 10:30:00,90,0
826,2016-01-17 10:40:00,100,0
827,2016-01-17 10:50:00,80,0
828,2016-01-17 11:00:00,180,0
829,2016-01-17 11:10:00,440,0
830,2016-01-17 11:20:00,300,0
831,2016-01-17 11:30:00,250,0
832,2016-01-17 11:40:00,280,0
833,2016-01-17 11:50:00,460,0
834,2016-01-17 12:00:00,120,0
835,2016-01-17 12:10:00,120,0
836,2016-01-17 12:20:00,110,0
837,2016-01-17 12:30:00,130,0
838,2016-01-17 12:40:00,110,0
839,2016-01-17 12:50:00,120,0
840,2016-01-17 13:00:00,120,0
841,2016-01-17 13:10:00,120,0
842,2016-01-17 13:20:00,130,0
843,2016-01-17 13:30:00,120,0
844,2016-01-17 13:40:00,120,0
845,2016-01-17 13:50:00,410,0
846,2016-01-17 14:00:00,420,0
847,2016-01-17 14:10:00,140,0
848,2016-01-17 14:20:00,60,0
849,2016-01-17 14:30:00,60,0
850,2016-01-17 14:40:00,70,10
851,2016-01-17 14:50:00,80,0
852,2016-01-17 15:00:00,100,0
853,2016-01-17 15:10:00,80,0
854,2016-01-17 15:20:00,80,0
855,2016-01-17 15:30:00,70,0
856,2016-01-17 15:40:00,80,0
857,2016-01-17 15:50:00,80,0
858,2016-01-17 16:00:00,90,0
859,2016-01-17 16:10:00,80,0
860,2016-01-17 16:20:00,80,0
861,2016-01-17 16:30:00,80,0
862,2016-01-17 16:40:00,80,0
863,2016-01-17 16:50:00,80,10
864,2016-01-17 17:00:00,90,10
865,2016-01-17 17:10:00,130,10
866,2016-01-17 17:20:00,380,20
867,2016-01-17 17:30:00,800,10
868,2016-01-17 17:40:00,790,10
869,2016-01-17 17:50:00,540,20
870,2016-01-17 18:00:00,120,20
871,2016-01-17 18:10:00,110,20
872,2016-01-17 18:20:00,160,30
873,2016-01-17 18:30:00,140,20
874,2016-01-17 18:40:00,550,20
875,2016-01-17 18:50:00,530,10
876,2016-01-17 19:00:00,100,0
877,2016-01-17 19:10:00,100,10
878,2016-01-17 19:20:00,90,10
879,2016-01-17 19:30:00,90,10
880,2016-01-17 19:40:00,100,10
881,2016-01-17 19:50:00,130,10
882,2016-01-17 20:00:00,110,10
883,2016-01-17 20:10:00,120,20
884,2016-01-17 20:20:00,100,30
885,2016-01-17 20:30:00,110,20
886,2016-01-17 20:40:00,100,20
887,2016-01-17 20:50:00,120,20
888,2016-01-17 21:00:00,250,30
889,2016-01-17 21:10:00,110,10
890,2016-01-17 21:20:00,110,0
891,2016-01-17 21:30:00,150,10
892,2016-01-17 21:40:00,110,20
893,2016-01-17 21:50:00,50,10
894,2016-01-17 22:00:00,40,10
895,2016-01-17 22:10:00,50,10
896,2016-01-17 22:20:00,50,10
897,2016-01-17 22:30:00,70,10
898,2016-01-17 22:40:00,60,20
899,2016-01-17 22:50:00,60,10
900,2016-01-17 23:00:00,70,10
901,2016-01-17 23:10:00,50,10
902,2016-01-17 23:20:00,70,10
903,2016-01-17 23:30:00,60,10
904,2016-01-17 23:40:00,70,20
905,2016-01-17 23:50:00,60,10
906,2016-01-18 00:00:00,60,10
907,2016-01-18 00:10:00,50,10
908,2016-01-18 00:20:00,40,10
909,2016-01-18 00:30:00,30,20
910,2016-01-18 00:40:00,40,0
911,2016-01-18 00:50:00,50,0
912,2016-01-18 01:00:00,50,0
913,2016-01-18 01:10:00,40,0
914,2016-01-18 01:20:00,50,10
915,2016-01-18 01:30:00,40,0
916,2016-01-18 01:40:00,40,0
917,2016-01-18 01:50:00,40,0
918,2016-01-18 02:00:00,60,0
919,2016-01-18 02:10:00,50,0
920,2016-01-18 02:20:00,50,0
921,2016-01-18 02:30:00,40,0
922,2016-01-18 02:40:00,40,0
923,2016-01-18 02:50:00,20,0
924,2016-01-18 03:00:00,30,0
925,2016-01-18 03:10:00,20,0
926,2016-01-18 03:20:00,50,0
927,2016-01-18 03:30:00,60,0
928,2016-01-18 03:40:00,40,0
929,2016-01-18 03:50:00,50,0
930,2016-01-18 04:00:00,40,0
931,2016-01-18 04:10:00,40,0
932,2016-01-18 04:20:00,50,0
933,2016-01-18 04:30:00,50,0
934,2016-01-18 04:40:00,40,0
935,2016-01-18 04:50:00,50,0
936,2016-01-18 05:00:00,40,0
937,2016-01-18 05:10:00,50,0
938,2016-01-18 05:20:00,30,0
939,2016-01-18 05:30:00,20,0
940,2016-01-18 05:40:00,30,0
941,2016-01-18 05:50:00,30,0
942,2016-01-18 06:00:00,50,0
943,2016-01-18 06:10:00,80,0
944,2016-01-18 06:20:00,40,0
945,2016-01-18 06:30:00,50,10
946,2016-01-18 06:40:00,40,0
947,2016-01-18 06:50:00,70,10
948,2016-01-18 07:00:00,100,0
949,2016-01-18 07:10:00,60,20
950,2016-01-18 07:20:00,50,0
951,2016-01-18 07:30:00,40,0
952,2016-01-18 07:40:00,40,0
953,2016-01-18 07:50:00,40,0
954,2016-01-18 08:00:00,20,0
955,2016-01-18 08:10:00,20,0
956,2016-01-18 08:20:00,30,0
957,2016-01-18 08:30:00,50,0
958,2016-01-18 08:40:00,50,0
959,2016-01-18 08:50:00,40,0
960,2016-01-18 09:00:00,40,0
961,2016-01-18 09:10:00,40,0
962,2016-01-18 09:20:00,40,0
963,2016-01-18 09:30:00,50,0
964,2016-01-18 09:40:00,50,0
965,2016-01-18 09:50:00,50,0
966,2016-01-18 10:00:00,40,0
967,2016-01-18 10:10:00,40,0
968,2016-01-18 10:20:00,20,0
969,2016-01-18 10:30:00,20,0
970,2016-01-18 10:40:00,30,0
971,2016-01-18 10:50:00,40,0
972,2016-01-18 11:00:00,50,0
973,2016-01-18 11:10:00,50,0
974,2016-01-18 11:20:00,40,0
975,2016-01-18 11:30:00,40,0
976,2016-01-18 11:40:00,50,0
977,2016-01-18 11:50:00,40,0
978,2016-01-18 12:00:00,40,0
979,2016-01-18 12:10:00,50,0
980,2016-01-18 12:20:00,40,0
981,2016-01-18 12:30:00,50,0
982,2016-01-18 12:40:00,40,0
983,2016-01-18 12:50:00,20,0
984,2016-01-18 13:00:00,20,0
985,2016-01-18 13:10:00,30,0
986,2016-01-18 13:20:00,40,0
987,2016-01-18 13:30:00,50,0
988,2016-01-18 13:40:00,50,0
989,2016-01-18 13:50:00,50,0
990,2016-01-18 14:00:00,40,0
991,2016-01-18 14:10:00,40,0
992,2016-01-18 14:20:00,40,0
993,2016-01-18 14:30:00,40,0
994,2016-01-18 14:40:00,40,0
995,2016-01-18 14:50:00,50,0
996,2016-01-18 15:00:00,50,0
997,2016-01-18 15:10:00,30,0
998,2016-01-18 15:20:00,20,0
999,2016-01-18 15:30:00,30,0
1000,2016-01-18 15:40:00,30,0
1001,2016-01-18 15:50:00,40,0
1002,2016-01-18 16:00:00,50,0
1003,2016-01-18 16:10:00,50,0
1004,2016-01-18 16:20:00,50,0
1005,2016-01-18 16:30:00,40,0
1006,2016-01-18 16:40:00,40,0
1007,2016-01-18 16:50:00,50,0
1008,2016-01-18 17:00:00,40,0
1009,2016-01-18 17:10:00,40,0
1010,2016-01-18 17:20:00,40,0
1011,2016-01-18 17:30:00,40,0
1012,2016-01-18 17:40:00,20,0
1013,2016-01-18 17:50:00,30,0
1014,2016-01-18 18:00:00,30,10
1015,2016-01-18 18:10:00,70,10
1016,2016-01-18 18:20:00,230,10
1017,2016-01-18 18:30:00,660,10
1018,2016-01-18 18:40:00,510,0
1019,2016-01-18 18:50:00,300,10
1020,2016-01-18 19:00:00,300,20
1021,2016-01-18 19:10:00,350,10
1022,2016-01-18 19:20:00,90,10
1023,2016-01-18 19:30:00,100,0
1024,2016-01-18 19:40:00,130,10
1025,2016-01-18 19:50:00,200,0
1026,2016-01-18 20:00:00,480,0
1027,2016-01-18 20:10:00,430,10
1028,2016-01-18 20:20:00,630,10
1029,2016-01-18 20:30:00,600,10
1030,2016-01-18 20:40:00,470,20
1031,2016-01-18 20:50:00,740,10
1032,2016-01-18 21:00:00,600,0
1033,2016-01-18 21:10:00,560,10
1034,2016-01-18 21:20:00,440,20
1035,2016-01-18 21:30:00,280,10
1036,2016-01-18 21:40:00,110,20
1037,2016-01-18 21:50:00,80,10
1038,2016-01-18 22:00:00,70,20
1039,2016-01-18 22:10:00,50,10
1040,2016-01-18 22:20:00,50,10
1041,2016-01-18 22:30:00,60,20
1042,2016-01-18 22:40:00,60,10
1043,2016-01-18 22:50:00,50,10
1044,2016-01-18 23:00:00,60,20
1045,2016-01-18 23:10:00,50,10
1046,2016-01-18 23:20:00,50,10
1047,2016-01-18 23:30:00,40,20
1048,2016-01-18 23:40:00,30,10
1049,2016-01-18 23:50:00,40,10
1050,2016-01-19 00:00:00,50,20
1051,2016-01-19 00:10:00,50,0
1052,2016-01-19 00:20:00,50,0
1053,2016-01-19 00:30:00,40,0
1054,2016-01-19 00:40:00,50,0
1055,2016-01-19 00:50:00,40,0
1056,2016-01-19 01:00:00,50,0
1057,2016-01-19 01:10:00,40,0
1058,2016-01-19 01:20:00,50,0
1059,2016-01-19 01:30:00,50,0
1060,2016-01-19 01:40:00,40,0
1061,2016-01-19 01:50:00,40,0
1062,2016-01-19 02:00:00,30,0
1063,2016-01-19 02:10:00,20,0
1064,2016-01-19 02:20:00,20,0
1065,2016-01-19 02:30:00,40,0
1066,2016-01-19 02:40:00,50,0
1067,2016-01-19 02:50:00,40,0
1068,2016-01-19 03:00:00,50,0
1069,2016-01-19 03:10:00,50,0
1070,2016-01-19 03:20:00,40,0
1071,2016-01-19 03:30:00,40,0
1072,2016-01-19 03:40:00,50,0
1073,2016-01-19 03:50:00,50,0
1074,2016-01-19 04:00:00,50,0
1075,2016-01-19 04:10:00,40,0
1076,2016-01-19 04:20:00,50,0
1077,2016-01-19 04:30:00,20,0
1078,2016-01-19 04:40:00,30,0
1079,2016-01-19 04:50:00,10,0
1080,2016-01-19 05:00:00,40,0
1081,2016-01-19 05:10:00,60,0
1082,2016-01-19 05:20:00,40,0
1083,2016-01-19 05:30:00,50,0
1084,2016-01-19 05:40:00,40,0
1085,2016-01-19 05:50:00,40,0
1086,2016-01-19 06:00:00,40,0
1087,2016-01-19 06:10:00,70,10
1088,2016-01-19 06:20:00,50,0
1089,2016-01-19 06:30:00,50,0
1090,2016-01-19 06:40:00,40,10
1091,2016-01-19 06:50:00,30,0
1092,2016-01-19 07:00:00,30,10
1093,2016-01-19 07:10:00,20,10
1094,2016-01-19 07:20:00,50,0
1095,2016-01-19 07:30:00,50,0
1096,2016-01-19 07:40:00,50,0
1097,2016-01-19 07:50:00,50,10
1098,2016-01-19 08:00:00,40,0
1099,2016-01-19 08:10:00,40,0
1100,2016-01-19 08:20:00,50,0
1101,2016-01-19 08:30:00,40,0
1102,2016-01-19 08:40:00,40,0
1103,2016-01-19 08:50:00,40,0
1104,2016-01-19 09:00:00,40,0
1105,2016-01-19 09:10:00,20,0
1106,2016-01-19 09:20:00,30,0
1107,2016-01-19 09:30:00,30,0
1108,2016-01-19 09:40:00,40,0
1109,2016-01-19 09:50:00,40,0
1110,2016-01-19 10:00:00,40,0
1111,2016-01-19 10:10:00,50,0
1112,2016-01-19 10:20:00,50,0
1113,2016-01-19 10:30:00,50,0
1114,2016-01-19 10:40:00,40,0
1115,2016-01-19 10:50:00,40,0
1116,2016-01-19 11:00:00,40,0
1117,2016-01-19 11:10:00,20,0
1118,2016-01-19 11:20:00,20,0
1119,2016-01-19 11:30:00,30,0
1120,2016-01-19 11:40:00,50,0
1121,2016-01-19 11:50:00,40,0
1122,2016-01-19 12:00:00,50,0
1123,2016-01-19 12:10:00,40,0
1124,2016-01-19 12:20:00,40,0
1125,2016-01-19 12:30:00,40,0
1126,2016-01-19 12:40:00,40,0
1127,2016-01-19 12:50:00,50,0
1128,2016-01-19 13:00:00,50,0
1129,2016-01-19 13:10:00,50,0
1130,2016-01-19 13:20:00,30,0
1131,2016-01-19 13:30:00,30,0
1132,2016-01-19 13:40:00,20,0
1133,2016-01-19 13:50:00,20,0
1134,2016-01-19 14:00:00,50,0
1135,2016-01-19 14:10:00,50,0
1136,2016-01-19 14:20:00,50,0
1137,2016-01-19 14:30:00,40,0
1138,2016-01-19 14:40:00,40,0
1139,2016-01-19 14:50:00,40,0
1140,2016-01-19 15:00:00,40,0
1141,2016-01-19 15:10:00,40,0
1142,2016-01-19 15:20:00,50,0
1143,2016-01-19 15:30:00,60,0
1144,2016-01-19 15:40:00,20,0
1145,2016-01-19 15:50:00,20,0
1146,2016-01-19 16:00:00,30,0
1147,2016-01-19 16:10:00,40,0
1148,2016-01-19 16:20:00,40,0
1149,2016-01-19 16:30:00,50,0
1150,2016-01-19 16:40:00,40,0
1151,2016-01-19 16:50:00,50,0
1152,2016-01-19 17:00:00,50,0
1153,2016-01-19 17:10:00,40,0
1154,2016-01-19 17:20:00,40,0
1155,2016-01-19 17:30:00,50,0
1156,2016-01-19 17:40:00,60,10
1157,2016-01-19 17:50:00,190,20
1158,2016-01-19 18:00:00,350,10
1159,2016-01-19 18:10:00,210,10
1160,2016-01-19 18:20:00,140,10
1161,2016-01-19 18:30:00,110,10
1162,2016-01-19 18:40:00,120,0
1163,2016-01-19 18:50:00,120,10
1164,2016-01-19 19:00:00,110,10
1165,2016-01-19 19:10:00,260,10
1166,2016-01-19 19:20:00,550,0
1167,2016-01-19 19:30:00,480,10
1168,2016-01-19 19:40:00,360,10
1169,2016-01-19 19:50:00,360,20
1170,2016-01-19 20:00:00,290,10
1171,2016-01-19 20:10:00,460,10
1172,2016-01-19 20:20:00,570,20
1173,2016-01-19 20:30:00,470,20
1174,2016-01-19 20:40:00,450,20
1175,2016-01-19 20:50:00,450,10
1176,2016-01-19 21:00:00,380,20
1177,2016-01-19 21:10:00,110,10
1178,2016-01-19 21:20:00,110,10
1179,2016-01-19 21:30:00,110,20
1180,2016-01-19 21:40:00,100,10
1181,2016-01-19 21:50:00,110,10
1182,2016-01-19 22:00:00,120,0
1183,2016-01-19 22:10:00,70,10
1184,2016-01-19 22:20:00,50,0
1185,2016-01-19 22:30:00,40,0
1186,2016-01-19 22:40:00,30,0
1187,2016-01-19 22:50:00,30,0
1188,2016-01-19 23:00:00,50,0
1189,2016-01-19 23:10:00,50,0
1190,2016-01-19 23:20:00,50,0
1191,2016-01-19 23:30:00,40,0
1192,2016-01-19 23:40:00,50,0
1193,2016-01-19 23:50:00,40,0
1194,2016-01-20 00:00:00,40,0
1195,2016-01-20 00:10:00,50,0
1196,2016-01-20 00:20:00,40,0
1197,2016-01-20 00:30:00,30,0
1198,2016-01-20 00:40:00,30,0
1199,2016-01-20 00:50:00,30,0
1200,2016-01-20 01:00:00,30,0
1201,2016-01-20 01:10:00,50,0
1202,2016-01-20 01:20:00,40,0
1203,2016-01-20 01:30:00,50,0
1204,2016-01-20 01:40:00,50,0
1205,2016-01-20 01:50:00,50,0
1206,2016-01-20 02:00:00,40,0
1207,2016-01-20 02:10:00,40,0
1208,2016-01-20 02:20:00,40,0
1209,2016-01-20 02:30:00,30,0
1210,2016-01-20 02:40:00,20,0
1211,2016-01-20 02:50:00,20,0
1212,2016-01-20 03:00:00,30,0
1213,2016-01-20 03:10:00,50,0
1214,2016-01-20 03:20:00,50,0
1215,2016-01-20 03:30:00,40,0
1216,2016-01-20 03:40:00,50,0
1217,2016-01-20 03:50:00,40,0
1218,2016-01-20 04:00:00,40,0
1219,2016-01-20 04:10:00,50,0
1220,2016-01-20 04:20:00,50,0
1221,2016-01-20 04:30:00,50,0
1222,2016-01-20 04:40:00,30,0
1223,2016-01-20 04:50:00,30,0
1224,2016-01-20 05:00:00,20,0
1225,2016-01-20 05:10:00,20,0
1226,2016-01-20 05:20:00,40,0
1227,2016-01-20 05:30:00,50,0
1228,2016-01-20 05:40:00,50,0
1229,2016-01-20 05:50:00,50,0
1230,2016-01-20 06:00:00,40,0
1231,2016-01-20 06:10:00,80,0
1232,2016-01-20 06:20:00,40,10
1233,2016-01-20 06:30:00,50,0
1234,2016-01-20 06:40:00,340,10
1235,2016-01-20 06:50:00,150,10
1236,2016-01-20 07:00:00,50,0
1237,2016-01-20 07:10:00,40,0
1238,2016-01-20 07:20:00,60,10
1239,2016-01-20 07:30:00,60,0
1240,2016-01-20 07:40:00,60,0
1241,2016-01-20 07:50:00,50,0
1242,2016-01-20 08:00:00,70,0
1243,2016-01-20 08:10:00,60,0
1244,2016-01-20 08:20:00,60,10
1245,2016-01-20 08:30:00,60,10
1246,2016-01-20 08:40:00,350,20
1247,2016-01-20 08:50:00,360,10
1248,2016-01-20 09:00:00,80,10
1249,2016-01-20 09:10:00,50,10
1250,2016-01-20 09:20:00,60,0
1251,2016-01-20 09:30:00,80,10
1252,2016-01-20 09:40:00,50,10
1253,2016-01-20 09:50:00,80,0
1254,2016-01-20 10:00:00,90,10
1255,2016-01-20 10:10:00,90,10
1256,2016-01-20 10:20:00,70,0
1257,2016-01-20 10:30:00,90,10
1258,2016-01-20 10:40:00,60,0
1259,2016-01-20 10:50:00,70,10
1260,2016-01-20 11:00:00,90,0
1261,2016-01-20 11:10:00,70,10
1262,2016-01-20 11:20:00,110,0
1263,2016-01-20 11:30:00,70,0
1264,2016-01-20 11:40:00,70,0
1265,2016-01-20 11:50:00,80,0
1266,2016-01-20 12:00:00,330,10
1267,2016-01-20 12:10:00,220,0
1268,2016-01-20 12:20:00,70,0
1269,2016-01-20 12:30:00,60,0
1270,2016-01-20 12:40:00,50,0
1271,2016-01-20 12:50:00,60,0
1272,2016-01-20 13:00:00,80,0
1273,2016-01-20 13:10:00,70,0
1274,2016-01-20 13:20:00,80,0
1275,2016-01-20 13:30:00,70,0
1276,2016-01-20 13:40:00,80,0
1277,2016-01-20 13:50:00,70,0
1278,2016-01-20 14:00:00,80,0
1279,2016-01-20 14:10:00,50,0
1280,2016-01-20 14:20:00,40,0
1281,2016-01-20 14:30:00,30,0
1282,2016-01-20 14:40:00,50,0
1283,2016-01-20 14:50:00,80,0
1284,2016-01-20 15:00:00,80,0
1285,2016-01-20 15:10:00,80,0
1286,2016-01-20 15:20:00,70,0
1287,2016-01-20 15:30:00,90,0
1288,2016-01-20 15:40:00,80,0
1289,2016-01-20 15:50:00,80,0
1290,2016-01-20 16:00:00,80,0
1291,2016-01-20 16:10:00,70,0
1292,2016-01-20 16:20:00,60,0
1293,2016-01-20 16:30:00,50,0
1294,2016-01-20 16:40:00,80,0
1295,2016-01-20 16:50:00,80,0
1296,2016-01-20 17:00:00,60,0
1297,2016-01-20 17:10:00,70,0
1298,2016-01-20 17:20:00,340,0
1299,2016-01-20 17:30:00,360,0
1300,2016-01-20 17:40:00,160,0
1301,2016-01-20 17:50:00,120,10
1302,2016-01-20 18:00:00,90,0
1303,2016-01-20 18:10:00,90,0
1304,2016-01-20 18:20:00,90,10
1305,2016-01-20 18:30:00,80,0
1306,2016-01-20 18:40:00,170,10
1307,2016-01-20 18:50:00,830,10
1308,2016-01-20 19:00:00,540,30
1309,2016-01-20 19:10:00,340,30
1310,2016-01-20 19:20:00,410,40
1311,2016-01-20 19:30:00,390,30
1312,2016-01-20 19:40:00,360,40
1313,2016-01-20 19:50:00,330,50
1314,2016-01-20 20:00:00,210,40
1315,2016-01-20 20:10:00,100,40
1316,2016-01-20 20:20:00,160,30
1317,2016-01-20 20:30:00,390,20
1318,2016-01-20 20:40:00,440,10
1319,2016-01-20 20:50:00,400,20
1320,2016-01-20 21:00:00,420,10
1321,2016-01-20 21:10:00,390,10
1322,2016-01-20 21:20:00,410,20
1323,2016-01-20 21:30:00,210,10
1324,2016-01-20 21:40:00,70,20
1325,2016-01-20 21:50:00,60,10
1326,2016-01-20 22:00:00,50,10
1327,2016-01-20 22:10:00,70,20
1328,2016-01-20 22:20:00,160,10
1329,2016-01-20 22:30:00,360,20
1330,2016-01-20 22:40:00,150,10
1331,2016-01-20 22:50:00,60,10
1332,2016-01-20 23:00:00,60,20
1333,2016-01-20 23:10:00,50,10
1334,2016-01-20 23:20:00,50,10
1335,2016-01-20 23:30:00,50,20
1336,2016-01-20 23:40:00,50,10
1337,2016-01-20 23:50:00,50,0
1338,2016-01-21 00:00:00,60,0
1339,2016-01-21 00:10:00,50,0
1340,2016-01-21 00:20:00,40,0
1341,2016-01-21 00:30:00,20,0
1342,2016-01-21 00:40:00,30,0
1343,2016-01-21 00:50:00,50,0
1344,2016-01-21 01:00:00,50,0
1345,2016-01-21 01:10:00,60,0
1346,2016-01-21 01:20:00,60,0
1347,2016-01-21 01:30:00,60,0
1348,2016-01-21 01:40:00,40,0
1349,2016-01-21 01:50:00,60,0
1350,2016-01-21 02:00:00,40,0
1351,2016-01-21 02:10:00,40,0
1352,2016-01-21 02:20:00,40,0
1353,2016-01-21 02:30:00,30,0
1354,2016-01-21 02:40:00,40,0
1355,2016-01-21 02:50:00,60,0
1356,2016-01-21 03:00:00,50,0
1357,2016-01-21 03:10:00,50,0
1358,2016-01-21 03:20:00,40,0
1359,2016-01-21 03:30:00,50,0
1360,2016-01-21 03:40:00,50,0
1361,2016-01-21 03:50:00,60,0
1362,2016-01-21 04:00:00,50,0
1363,2016-01-21 04:10:00,40,0
1364,2016-01-21 04:20:00,30,0
1365,2016-01-21 04:30:00,30,0
1366,2016-01-21 04:40:00,40,0
1367,2016-01-21 04:50:00,50,0
1368,2016-01-21 05:00:00,50,0
1369,2016-01-21 05:10:00,60,0
1370,2016-01-21 05:20:00,60,0
1371,2016-01-21 05:30:00,50,0
1372,2016-01-21 05:40:00,40,0
1373,2016-01-21 05:50:00,50,0
1374,2016-01-21 06:00:00,50,0
1375,2016-01-21 06:10:00,60,10
1376,2016-01-21 06:20:00,30,0
1377,2016-01-21 06:30:00,30,0
1378,2016-01-21 06:40:00,50,10
1379,2016-01-21 06:50:00,50,0
1380,2016-01-21 07:00:00,50,10
1381,2016-01-21 07:10:00,40,10
1382,2016-01-21 07:20:00,60,10
1383,2016-01-21 07:30:00,40,10
1384,2016-01-21 07:40:00,50,10
1385,2016-01-21 07:50:00,40,0
1386,2016-01-21 08:00:00,30,0
1387,2016-01-21 08:10:00,20,0
1388,2016-01-21 08:20:00,20,0
1389,2016-01-21 08:30:00,40,0
1390,2016-01-21 08:40:00,40,0
1391,2016-01-21 08:50:00,40,0
1392,2016-01-21 09:00:00,50,0
1393,2016-01-21 09:10:00,60,0
1394,2016-01-21 09:20:00,60,20
1395,2016-01-21 09:30:00,60,10
1396,2016-01-21 09:40:00,50,20
1397,2016-01-21 09:50:00,40,10
1398,2016-01-21 10:00:00,30,20
1399,2016-01-21 10:10:00,50,10
1400,2016-01-21 10:20:00,70,10
1401,2016-01-21 10:30:00,60,20
1402,2016-01-21 10:40:00,60,10
1403,2016-01-21 10:50:00,60,20
1404,2016-01-21 11:00:00,60,20
1405,2016-01-21 11:10:00,60,10
1406,2016-01-21 11:20:00,50,20
1407,2016-01-21 11:30:00,50,10
1408,2016-01-21 11:40:00,40,0
1409,2016-01-21 11:50:00,50,10
1410,2016-01-21 12:00:00,50,0
1411,2016-01-21 12:10:00,60,0
1412,2016-01-21 12:20:00,60,10
1413,2016-01-21 12:30:00,50,0
1414,2016-01-21 12:40:00,50,0
1415,2016-01-21 12:50:00,50,10
1416,2016-01-21 13:00:00,50,0
1417,2016-01-21 13:10:00,50,0
1418,2016-01-21 13:20:00,290,0
1419,2016-01-21 13:30:00,360,0
1420,2016-01-21 13:40:00,230,0
1421,2016-01-21 13:50:00,60,0
1422,2016-01-21 14:00:00,70,0
1423,2016-01-21 14:10:00,70,0
1424,2016-01-21 14:20:00,80,0
1425,2016-01-21 14:30:00,60,0
1426,2016-01-21 14:40:00,60,0
1427,2016-01-21 14:50:00,40,0
1428,2016-01-21 15:00:00,50,0
1429,2016-01-21 15:10:00,50,0
1430,2016-01-21 15:20:00,40,0
1431,2016-01-21 15:30:00,40,0
1432,2016-01-21 15:40:00,40,0
1433,2016-01-21 15:50:00,50,0
1434,2016-01-21 16:00:00,40,0
1435,2016-01-21 16:10:00,50,0
1436,2016-01-21 16:20:00,40,0
1437,2016-01-21 16:30:00,40,0
1438,2016-01-21 16:40:00,40,0
1439,2016-01-21 16:50:00,40,0
1440,2016-01-21 17:00:00,50,0
1441,2016-01-21 17:10:00,40,0
1442,2016-01-21 17:20:00,20,0
1443,2016-01-21 17:30:00,20,0
1444,2016-01-21 17:40:00,30,0
1445,2016-01-21 17:50:00,50,10
1446,2016-01-21 18:00:00,70,10
